--- StartTestVectorGpuSum Report ---
VectorGpu._size = 1000000
blocksNum; threadsNum; Status; Result; Time_mks
7; 8; 1; 16000; 16732
7; 9; 1; 16000; 15378
7; 10; 1; 16000; 14896
7; 11; 1; 16000; 13922
7; 12; 1; 16000; 12954
7; 13; 1; 16000; 12892
7; 14; 1; 16000; 12604
7; 15; 1; 16000; 12755
7; 16; 1; 16000; 12177
7; 17; 1; 16000; 12094
7; 18; 1; 16000; 11482
7; 19; 1; 16000; 12022
7; 20; 1; 16000; 12326
8; 1; 1; 16000; 94657
8; 2; 1; 16000; 47877
8; 3; 1; 16000; 32981
8; 4; 1; 16000; 26033
8; 5; 1; 16000; 22051
8; 6; 1; 16000; 19201
8; 7; 1; 16000; 16656
8; 8; 1; 16000; 15063
8; 9; 1; 16000; 13806
8; 10; 1; 16000; 13066
8; 11; 1; 16000; 12558
8; 12; 1; 16000; 11954
8; 13; 1; 16000; 12707
8; 14; 1; 16000; 11573
8; 15; 1; 16000; 11294
8; 16; 1; 16000; 11087
8; 17; 1; 16000; 11406
8; 18; 1; 16000; 11192
8; 19; 1; 16000; 11662
8; 20; 1; 16000; 11911
9; 1; 1; 16000; 84278
9; 2; 1; 16000; 42744
9; 3; 1; 16000; 29472
9; 4; 1; 16000; 23347
9; 5; 1; 16000; 19775
9; 6; 1; 16000; 16885
9; 7; 1; 16000; 15614
9; 8; 1; 16000; 13654
9; 9; 1; 16000; 12899
9; 10; 1; 16000; 12268
9; 11; 1; 16000; 11410
9; 12; 1; 16000; 10894
9; 13; 1; 16000; 10894
9; 14; 1; 16000; 10547
9; 15; 1; 16000; 10747
9; 16; 1; 16000; 10655
9; 17; 1; 16000; 10720
9; 18; 1; 16000; 10719
9; 19; 1; 16000; 11001
9; 20; 1; 16000; 11177
10; 1; 1; 16000; 75763
10; 2; 1; 16000; 38571
10; 3; 1; 16000; 26818
10; 4; 1; 16000; 21340
10; 5; 1; 16000; 18134
10; 6; 1; 16000; 15661
10; 7; 1; 16000; 14134
10; 8; 1; 16000; 12454
10; 9; 1; 16000; 12094
10; 10; 1; 16000; 11068
10; 11; 1; 16000; 10886
10; 12; 1; 16000; 10486
10; 13; 1; 16000; 11005
10; 14; 1; 16000; 10571
10; 15; 1; 16000; 10439
10; 16; 1; 16000; 9705
10; 17; 1; 16000; 10374
10; 18; 1; 16000; 9690
10; 19; 1; 16000; 10490
10; 20; 1; 16000; 11025
11; 1; 1; 16000; 68915
11; 2; 1; 16000; 35300
11; 3; 1; 16000; 25042
11; 4; 1; 16000; 19710
11; 5; 1; 16000; 16728
11; 6; 1; 16000; 14368
11; 7; 1; 16000; 12773
11; 8; 1; 16000; 11978
11; 9; 1; 16000; 10915
11; 10; 1; 16000; 11030
11; 11; 1; 16000; 10488
11; 12; 1; 16000; 9797
11; 13; 1; 16000; 9786
11; 14; 1; 16000; 9935
11; 15; 1; 16000; 10265
11; 16; 1; 16000; 10712
11; 17; 1; 16000; 10276
11; 18; 1; 16000; 9622
11; 19; 1; 16000; 10467
11; 20; 1; 16000; 10474
12; 1; 1; 16000; 63295
12; 2; 1; 16000; 32575
12; 3; 1; 16000; 22935
12; 4; 1; 16000; 18153
12; 5; 1; 16000; 15306
12; 6; 1; 16000; 13395
12; 7; 1; 16000; 11824
12; 8; 1; 16000; 11166
12; 9; 1; 16000; 10229
12; 10; 1; 16000; 10180
12; 11; 1; 16000; 9780
12; 12; 1; 16000; 9794
12; 13; 1; 16000; 9684
12; 14; 1; 16000; 9755
12; 15; 1; 16000; 9570
12; 16; 1; 16000; 9767
12; 17; 1; 16000; 9789
12; 18; 1; 16000; 9966
12; 19; 1; 16000; 10249
12; 20; 1; 16000; 10558
13; 1; 1; 16000; 58442
13; 2; 1; 16000; 30198
13; 3; 1; 16000; 21592
13; 4; 1; 16000; 17119
13; 5; 1; 16000; 15406
13; 6; 1; 16000; 12466
13; 7; 1; 16000; 11194
13; 8; 1; 16000; 10769
13; 9; 1; 16000; 9867
13; 10; 1; 16000; 10401
13; 11; 1; 16000; 10542
13; 12; 1; 16000; 10027
13; 13; 1; 16000; 10653
13; 14; 1; 16000; 10555
13; 15; 1; 16000; 11014
13; 16; 1; 16000; 10891
13; 17; 1; 16000; 11037
13; 18; 1; 16000; 10204
13; 19; 1; 16000; 11723
13; 20; 1; 16000; 11885
14; 1; 1; 16000; 54287
14; 2; 1; 16000; 28383
14; 3; 1; 16000; 20466
14; 4; 1; 16000; 16143
14; 5; 1; 16000; 13974
14; 6; 1; 16000; 11702
14; 7; 1; 16000; 11185
14; 8; 1; 16000; 10551
14; 9; 1; 16000; 10567
14; 10; 1; 16000; 10208
14; 11; 1; 16000; 9637
14; 12; 1; 16000; 10120
14; 13; 1; 16000; 10141
14; 14; 1; 16000; 10088
14; 15; 1; 16000; 10600
14; 16; 1; 16000; 10494
14; 17; 1; 16000; 10993
14; 18; 1; 16000; 9713
14; 19; 1; 16000; 11174
14; 20; 1; 16000; 11364
15; 1; 1; 16000; 50854
15; 2; 1; 16000; 27013
15; 3; 1; 16000; 19640
15; 4; 1; 16000; 15236
15; 5; 1; 16000; 13270
15; 6; 1; 16000; 11799
15; 7; 1; 16000; 10875
15; 8; 1; 16000; 10503
15; 9; 1; 16000; 9825
15; 10; 1; 16000; 9714
15; 11; 1; 16000; 10092
15; 12; 1; 16000; 9319
15; 13; 1; 16000; 10427
15; 14; 1; 16000; 10278
15; 15; 1; 16000; 10361
15; 16; 1; 16000; 10462
15; 17; 1; 16000; 10698
15; 18; 1; 16000; 10706
15; 19; 1; 16000; 10834
15; 20; 1; 16000; 10966
16; 1; 1; 16000; 48820
16; 2; 1; 16000; 26367
16; 3; 1; 16000; 18653
16; 4; 1; 16000; 14558
16; 5; 1; 16000; 12915
16; 6; 1; 16000; 11361
16; 7; 1; 16000; 10742
16; 8; 1; 16000; 10011
16; 9; 1; 16000; 10272
16; 10; 1; 16000; 10478
16; 11; 1; 16000; 10612
16; 12; 1; 16000; 10915
16; 13; 1; 16000; 11120
16; 14; 1; 16000; 11445
16; 15; 1; 16000; 11078
16; 16; 1; 16000; 10910
16; 17; 1; 16000; 11421
16; 18; 1; 16000; 11684
16; 19; 1; 16000; 11945
16; 20; 1; 16000; 12257
17; 1; 1; 16000; 46815
17; 2; 1; 16000; 25011
17; 3; 1; 16000; 17677
17; 4; 1; 16000; 14024
17; 5; 1; 16000; 12412
17; 6; 1; 16000; 11086
17; 7; 1; 16000; 10515
17; 8; 1; 16000; 10291
17; 9; 1; 16000; 10228
17; 10; 1; 16000; 10224
17; 11; 1; 16000; 10390
17; 12; 1; 16000; 10546
17; 13; 1; 16000; 10783
17; 14; 1; 16000; 10940
17; 15; 1; 16000; 11053
17; 16; 1; 16000; 11023
17; 17; 1; 16000; 11053
17; 18; 1; 16000; 11838
17; 19; 1; 16000; 11553
17; 20; 1; 16000; 11622
18; 1; 1; 16000; 45390
18; 2; 1; 16000; 23904
18; 3; 1; 16000; 16729
18; 4; 1; 16000; 13367
18; 5; 1; 16000; 11785
18; 6; 1; 16000; 10593
18; 7; 1; 16000; 9462
18; 8; 1; 16000; 9820
18; 9; 1; 16000; 9933
18; 10; 1; 16000; 9861
18; 11; 1; 16000; 10493
18; 12; 1; 16000; 10349
18; 13; 1; 16000; 10115
18; 14; 1; 16000; 10200
18; 15; 1; 16000; 10802
18; 16; 1; 16000; 11116
18; 17; 1; 16000; 10990
18; 18; 1; 16000; 11145
18; 19; 1; 16000; 11388
18; 20; 1; 16000; 11520
19; 1; 1; 16000; 42692
19; 2; 1; 16000; 22864
19; 3; 1; 16000; 16536
19; 4; 1; 16000; 12914
19; 5; 1; 16000; 11458
19; 6; 1; 16000; 10112
19; 7; 1; 16000; 9417
19; 8; 1; 16000; 9781
19; 9; 1; 16000; 9855
19; 10; 1; 16000; 9802
19; 11; 1; 16000; 10122
19; 12; 1; 16000; 10244
19; 13; 1; 16000; 10407
19; 14; 1; 16000; 10566
19; 15; 1; 16000; 10312
19; 16; 1; 16000; 10659
19; 17; 1; 16000; 10753
19; 18; 1; 16000; 11138
19; 19; 1; 16000; 11023
19; 20; 1; 16000; 11268
20; 1; 1; 16000; 40349
20; 2; 1; 16000; 21730
20; 3; 1; 16000; 15292
20; 4; 1; 16000; 12138
20; 5; 1; 16000; 10984
20; 6; 1; 16000; 10058
20; 7; 1; 16000; 9830
20; 8; 1; 16000; 8928
20; 9; 1; 16000; 8894
20; 10; 1; 16000; 9342
20; 11; 1; 16000; 9870
20; 12; 1; 16000; 9868
20; 13; 1; 16000; 10270
20; 14; 1; 16000; 10347
20; 15; 1; 16000; 10495
20; 16; 1; 16000; 10160
20; 17; 1; 16000; 10631
20; 18; 1; 16000; 10096
20; 19; 1; 16000; 10955
20; 20; 1; 16000; 11150
VectorGpu._size = 32000000
blocksNum; threadsNum; Status; Result; Time_mks
1; 1; 1; 32000; 1472107
1; 2; 1; 32000; 756196
1; 3; 1; 32000; 504649
1; 4; 1; 32000; 380770
1; 5; 1; 32000; 310996
1; 6; 1; 32000; 253561
1; 7; 1; 32000; 229008
1; 8; 1; 32000; 202466
1; 9; 1; 32000; 173938
1; 10; 1; 32000; 166855
1; 11; 1; 32000; 148567
1; 12; 1; 32000; 136703
1; 13; 1; 32000; 128655
1; 14; 1; 32000; 120257
1; 15; 1; 32000; 111653
1; 16; 1; 32000; 115532
1; 17; 1; 32000; 110826
1; 18; 1; 32000; 98585
1; 19; 1; 32000; 96726
1; 20; 1; 32000; 95680
2; 1; 1; 32000; 755869
2; 2; 1; 32000; 378558
2; 3; 1; 32000; 252823
2; 4; 1; 32000; 192690
2; 5; 1; 32000; 155658
2; 6; 1; 32000; 130237
2; 7; 1; 32000; 113681
2; 8; 1; 32000; 104547
2; 9; 1; 32000; 90945
2; 10; 1; 32000; 86078
2; 11; 1; 32000; 76853
2; 12; 1; 32000; 71618
2; 13; 1; 32000; 66979
2; 14; 1; 32000; 62976
2; 15; 1; 32000; 59909
2; 16; 1; 32000; 58925
2; 17; 1; 32000; 57017
2; 18; 1; 32000; 54367
2; 19; 1; 32000; 50598
2; 20; 1; 32000; 50799
3; 1; 1; 32000; 503960
3; 2; 1; 32000; 252087
3; 3; 1; 32000; 168823
3; 4; 1; 32000; 127559
3; 5; 1; 32000; 104918
3; 6; 1; 32000; 89162
3; 7; 1; 32000; 78373
3; 8; 1; 32000; 69730
3; 9; 1; 32000; 62752
3; 10; 1; 32000; 57635
3; 11; 1; 32000; 55394
3; 12; 1; 32000; 51628
3; 13; 1; 32000; 47826
3; 14; 1; 32000; 45632
3; 15; 1; 32000; 41728
3; 16; 1; 32000; 39823
3; 17; 1; 32000; 38597
3; 18; 1; 32000; 38498
3; 19; 1; 32000; 36892
3; 20; 1; 32000; 35377
4; 1; 1; 32000; 378578
4; 2; 1; 32000; 190794
4; 3; 1; 32000; 127166
4; 4; 1; 32000; 98535
4; 5; 1; 32000; 81545
4; 6; 1; 32000; 69303
4; 7; 1; 32000; 61050
4; 8; 1; 32000; 55638
4; 9; 1; 32000; 50672
4; 10; 1; 32000; 46973
4; 11; 1; 32000; 43008
4; 12; 1; 32000; 39800
4; 13; 1; 32000; 38382
4; 14; 1; 32000; 37093
4; 15; 1; 32000; 35037
4; 16; 1; 32000; 34756
4; 17; 1; 32000; 35100
4; 18; 1; 32000; 35743
4; 19; 1; 32000; 35379
4; 20; 1; 32000; 36269
5; 1; 1; 32000; 302446
5; 2; 1; 32000; 152156
5; 3; 1; 32000; 102548
5; 4; 1; 32000; 79204
5; 5; 1; 32000; 66814
5; 6; 1; 32000; 56657
5; 7; 1; 32000; 49982
5; 8; 1; 32000; 45824
5; 9; 1; 32000; 40809
5; 10; 1; 32000; 38228
5; 11; 1; 32000; 35301
5; 12; 1; 32000; 32983
5; 13; 1; 32000; 32552
5; 14; 1; 32000; 31390
5; 15; 1; 32000; 30404
5; 16; 1; 32000; 55599
5; 17; 1; 32000; 30638
5; 18; 1; 32000; 29732
5; 19; 1; 32000; 30244
5; 20; 1; 32000; 31100
6; 1; 1; 32000; 252083
6; 2; 1; 32000; 126898
6; 3; 1; 32000; 86868
6; 4; 1; 32000; 66964
6; 5; 1; 32000; 56496
6; 6; 1; 32000; 49306
6; 7; 1; 32000; 43559
6; 8; 1; 32000; 38161
6; 9; 1; 32000; 34743
6; 10; 1; 32000; 32371
6; 11; 1; 32000; 30933
6; 12; 1; 32000; 29301
6; 13; 1; 32000; 28398
6; 14; 1; 32000; 27758
6; 15; 1; 32000; 26707
6; 16; 1; 32000; 26039
6; 17; 1; 32000; 26596
6; 18; 1; 32000; 27121
6; 19; 1; 32000; 26966
6; 20; 1; 32000; 26686
7; 1; 1; 32000; 216173
7; 2; 1; 32000; 109145
7; 3; 1; 32000; 75162
7; 4; 1; 32000; 58177
7; 5; 1; 32000; 48988
7; 6; 1; 32000; 43890
7; 7; 1; 32000; 37454
7; 8; 1; 32000; 33296
7; 9; 1; 32000; 30111
7; 10; 1; 32000; 29170
7; 11; 1; 32000; 27082
7; 12; 1; 32000; 26207
7; 13; 1; 32000; 25199
7; 14; 1; 32000; 24886
7; 15; 1; 32000; 24818
7; 16; 1; 32000; 24833
7; 17; 1; 32000; 25084
7; 18; 1; 32000; 25105
7; 19; 1; 32000; 25025
7; 20; 1; 32000; 25285
8; 1; 1; 32000; 189094
8; 2; 1; 32000; 95406
8; 3; 1; 32000; 66282
8; 4; 1; 32000; 51495
8; 5; 1; 32000; 43957
8; 6; 1; 32000; 37462
8; 7; 1; 32000; 33029
8; 8; 1; 32000; 30294
8; 9; 1; 32000; 27804
8; 10; 1; 32000; 26208
8; 11; 1; 32000; 24982
8; 12; 1; 32000; 23985
8; 13; 1; 32000; 23203
8; 14; 1; 32000; 22948
8; 15; 1; 32000; 23017
8; 16; 1; 32000; 22206
8; 17; 1; 32000; 22642
8; 18; 1; 32000; 22279
8; 19; 1; 32000; 22526
8; 20; 1; 32000; 23733
9; 1; 1; 32000; 168152
9; 2; 1; 32000; 85434
9; 3; 1; 32000; 59263
9; 4; 1; 32000; 46616
9; 5; 1; 32000; 39557
9; 6; 1; 32000; 33862
9; 7; 1; 32000; 29441
9; 8; 1; 32000; 26954
9; 9; 1; 32000; 25653
9; 10; 1; 32000; 24425
9; 11; 1; 32000; 22606
9; 12; 1; 32000; 21612
9; 13; 1; 32000; 21611
9; 14; 1; 32000; 21257
9; 15; 1; 32000; 22154
9; 16; 1; 32000; 21366
9; 17; 1; 32000; 21432
9; 18; 1; 32000; 21601
9; 19; 1; 32000; 22002
9; 20; 1; 32000; 21898
10; 1; 1; 32000; 151387
10; 2; 1; 32000; 76895
10; 3; 1; 32000; 53676
10; 4; 1; 32000; 42696
10; 5; 1; 32000; 36254
10; 6; 1; 32000; 31488
10; 7; 1; 32000; 27774
10; 8; 1; 32000; 25091
10; 9; 1; 32000; 24033
10; 10; 1; 32000; 22318
10; 11; 1; 32000; 22180
10; 12; 1; 32000; 21009
10; 13; 1; 32000; 21382
10; 14; 1; 32000; 21220
10; 15; 1; 32000; 20859
10; 16; 1; 32000; 19884
10; 17; 1; 32000; 20970
10; 18; 1; 32000; 23874
10; 19; 1; 32000; 20988
10; 20; 1; 32000; 21982
11; 1; 1; 32000; 137624
11; 2; 1; 32000; 70510
11; 3; 1; 32000; 49078
11; 4; 1; 32000; 39160
11; 5; 1; 32000; 33053
11; 6; 1; 32000; 28510
11; 7; 1; 32000; 25144
11; 8; 1; 32000; 23314
11; 9; 1; 32000; 21598
11; 10; 1; 32000; 21765
11; 11; 1; 32000; 20829
11; 12; 1; 32000; 19869
11; 13; 1; 32000; 19884
11; 14; 1; 32000; 19770
11; 15; 1; 32000; 20310
11; 16; 1; 32000; 20314
11; 17; 1; 32000; 19900
11; 18; 1; 32000; 18742
11; 19; 1; 32000; 20848
11; 20; 1; 32000; 21490
12; 1; 1; 32000; 126316
12; 2; 1; 32000; 65065
12; 3; 1; 32000; 45798
12; 4; 1; 32000; 36160
12; 5; 1; 32000; 30770
12; 6; 1; 32000; 26325
12; 7; 1; 32000; 23931
12; 8; 1; 32000; 22512
12; 9; 1; 32000; 20423
12; 10; 1; 32000; 20260
12; 11; 1; 32000; 19553
12; 12; 1; 32000; 19616
12; 13; 1; 32000; 19394
12; 14; 1; 32000; 19195
12; 15; 1; 32000; 19950
12; 16; 1; 32000; 19605
12; 17; 1; 32000; 19348
12; 18; 1; 32000; 18206
12; 19; 1; 32000; 20623
12; 20; 1; 32000; 20662
13; 1; 1; 32000; 116673
13; 2; 1; 32000; 61014
13; 3; 1; 32000; 42812
13; 4; 1; 32000; 34341
13; 5; 1; 32000; 29449
13; 6; 1; 32000; 24967
13; 7; 1; 32000; 22793
13; 8; 1; 32000; 20962
13; 9; 1; 32000; 19718
13; 10; 1; 32000; 20917
13; 11; 1; 32000; 20197
13; 12; 1; 32000; 20218
13; 13; 1; 32000; 21449
13; 14; 1; 32000; 20908
13; 15; 1; 32000; 21658
13; 16; 1; 32000; 21377
13; 17; 1; 32000; 21238
13; 18; 1; 32000; 20589
13; 19; 1; 32000; 23007
13; 20; 1; 32000; 24148
14; 1; 1; 32000; 108689
14; 2; 1; 32000; 57630
14; 3; 1; 32000; 40996
14; 4; 1; 32000; 31863
14; 5; 1; 32000; 27360
14; 6; 1; 32000; 23719
14; 7; 1; 32000; 22085
14; 8; 1; 32000; 21576
14; 9; 1; 32000; 19000
14; 10; 1; 32000; 20149
14; 11; 1; 32000; 19455
14; 12; 1; 32000; 19564
14; 13; 1; 32000; 19878
14; 14; 1; 32000; 20718
14; 15; 1; 32000; 20920
14; 16; 1; 32000; 21320
14; 17; 1; 32000; 21687
14; 18; 1; 32000; 19758
14; 19; 1; 32000; 21667
14; 20; 1; 32000; 22399
15; 1; 1; 32000; 102131
15; 2; 1; 32000; 54080
15; 3; 1; 32000; 38657
15; 4; 1; 32000; 30763
15; 5; 1; 32000; 26074
15; 6; 1; 32000; 23549
15; 7; 1; 32000; 21663
15; 8; 1; 32000; 19986
15; 9; 1; 32000; 19570
15; 10; 1; 32000; 19706
15; 11; 1; 32000; 19701
15; 12; 1; 32000; 19877
15; 13; 1; 32000; 20404
15; 14; 1; 32000; 20614
15; 15; 1; 32000; 20762
15; 16; 1; 32000; 20614
15; 17; 1; 32000; 21035
15; 18; 1; 32000; 21202
15; 19; 1; 32000; 20941
15; 20; 1; 32000; 21939
16; 1; 1; 32000; 98114
16; 2; 1; 32000; 52347
16; 3; 1; 32000; 37139
16; 4; 1; 32000; 28984
16; 5; 1; 32000; 24500
16; 6; 1; 32000; 22767
16; 7; 1; 32000; 20918
16; 8; 1; 32000; 19857
16; 9; 1; 32000; 20045
16; 10; 1; 32000; 20202
16; 11; 1; 32000; 21057
16; 12; 1; 32000; 22053
16; 13; 1; 32000; 21948
16; 14; 1; 32000; 22380
16; 15; 1; 32000; 22490
16; 16; 1; 32000; 22163
16; 17; 1; 32000; 23154
16; 18; 1; 32000; 23025
16; 19; 1; 32000; 23442
16; 20; 1; 32000; 23844
17; 1; 1; 32000; 93883
17; 2; 1; 32000; 50202
17; 3; 1; 32000; 35454
17; 4; 1; 32000; 27526
17; 5; 1; 32000; 24114
17; 6; 1; 32000; 22059
17; 7; 1; 32000; 20729
17; 8; 1; 32000; 20013
17; 9; 1; 32000; 19812
17; 10; 1; 32000; 20598
17; 11; 1; 32000; 20651
17; 12; 1; 32000; 21094
17; 13; 1; 32000; 20963
17; 14; 1; 32000; 21880
17; 15; 1; 32000; 21994
17; 16; 1; 32000; 22369
17; 17; 1; 32000; 22041
17; 18; 1; 32000; 22615
17; 19; 1; 32000; 23416
17; 20; 1; 32000; 23356
18; 1; 1; 32000; 90302
18; 2; 1; 32000; 47863
18; 3; 1; 32000; 33325
18; 4; 1; 32000; 26193
18; 5; 1; 32000; 24117
18; 6; 1; 32000; 20183
18; 7; 1; 32000; 19067
18; 8; 1; 32000; 19332
18; 9; 1; 32000; 19533
18; 10; 1; 32000; 19869
18; 11; 1; 32000; 19593
18; 12; 1; 32000; 19601
18; 13; 1; 32000; 20235
18; 14; 1; 32000; 20478
18; 15; 1; 32000; 21101
18; 16; 1; 32000; 21057
18; 17; 1; 32000; 21794
18; 18; 1; 32000; 22187
18; 19; 1; 32000; 22805
18; 20; 1; 32000; 23199
19; 1; 1; 32000; 86082
19; 2; 1; 32000; 45839
19; 3; 1; 32000; 32670
19; 4; 1; 32000; 25175
19; 5; 1; 32000; 22412
19; 6; 1; 32000; 20774
19; 7; 1; 32000; 19524
19; 8; 1; 32000; 19029
19; 9; 1; 32000; 19095
19; 10; 1; 32000; 19489
19; 11; 1; 32000; 19812
19; 12; 1; 32000; 20195
19; 13; 1; 32000; 20769
19; 14; 1; 32000; 20495
19; 15; 1; 32000; 20737
19; 16; 1; 32000; 21148
19; 17; 1; 32000; 21951
19; 18; 1; 32000; 22166
19; 19; 1; 32000; 22039
19; 20; 1; 32000; 22499
20; 1; 1; 32000; 80927
20; 2; 1; 32000; 43513
20; 3; 1; 32000; 30804
20; 4; 1; 32000; 24027
20; 5; 1; 32000; 20921
20; 6; 1; 32000; 19463
20; 7; 1; 32000; 19635
20; 8; 1; 32000; 17739
20; 9; 1; 32000; 19130
20; 10; 1; 32000; 18629
20; 11; 1; 32000; 19682
20; 12; 1; 32000; 19825
20; 13; 1; 32000; 20045
20; 14; 1; 32000; 20636
20; 15; 1; 32000; 20552
20; 16; 1; 32000; 20027
20; 17; 1; 32000; 21304
20; 18; 1; 32000; 20522
20; 19; 1; 32000; 21960
20; 20; 1; 32000; 22296
VectorGpu._size = 64000000
blocksNum; threadsNum; Status; Result; Time_mks
1; 1; 1; 64000; 3019043
1; 2; 1; 64000; 1517881
1; 3; 1; 64000; 1007669
1; 4; 1; 64000; 766150
1; 5; 1; 64000; 624046
1; 6; 1; 64000; 509168
1; 7; 1; 64000; 437762
1; 8; 1; 64000; 403973
1; 9; 1; 64000; 347206
1; 10; 1; 64000; 338835
1; 11; 1; 64000; 289869
1; 12; 1; 64000; 269636
1; 13; 1; 64000; 273651
1; 14; 1; 64000; 258147
1; 15; 1; 64000; 229732
1; 16; 1; 64000; 231715
1; 17; 1; 64000; 208144
1; 18; 1; 64000; 198530
1; 19; 1; 64000; 189245
1; 20; 1; 64000; 193274
2; 1; 1; 64000; 1511426
2; 2; 1; 64000; 756393
2; 3; 1; 64000; 505622
2; 4; 1; 64000; 381211
2; 5; 1; 64000; 314156
2; 6; 1; 64000; 262444
2; 7; 1; 64000; 235401
2; 8; 1; 64000; 208310
2; 9; 1; 64000; 182643
2; 10; 1; 64000; 173371
2; 11; 1; 64000; 155353
2; 12; 1; 64000; 143975
2; 13; 1; 64000; 135721
2; 14; 1; 64000; 127193
2; 15; 1; 64000; 119756
2; 16; 1; 64000; 118278
2; 17; 1; 64000; 113646
2; 18; 1; 64000; 105312
2; 19; 1; 64000; 101406
2; 20; 1; 64000; 99906
3; 1; 1; 64000; 1007694
3; 2; 1; 64000; 504008
3; 3; 1; 64000; 337657
3; 4; 1; 64000; 255382
3; 5; 1; 64000; 210744
3; 6; 1; 64000; 179456
3; 7; 1; 64000; 156739
3; 8; 1; 64000; 139502
3; 9; 1; 64000; 127232
3; 10; 1; 64000; 115740
3; 11; 1; 64000; 108326
3; 12; 1; 64000; 100332
3; 13; 1; 64000; 93828
3; 14; 1; 64000; 88323
3; 15; 1; 64000; 84289
3; 16; 1; 64000; 79265
3; 17; 1; 64000; 77316
3; 18; 1; 64000; 75244
3; 19; 1; 64000; 72797
3; 20; 1; 64000; 71108
4; 1; 1; 64000; 755841
4; 2; 1; 64000; 379064
4; 3; 1; 64000; 254006
4; 4; 1; 64000; 195293
4; 5; 1; 64000; 162068
4; 6; 1; 64000; 137710
4; 7; 1; 64000; 120733
4; 8; 1; 64000; 110787
4; 9; 1; 64000; 98708
4; 10; 1; 64000; 92389
4; 11; 1; 64000; 84214
4; 12; 1; 64000; 79066
4; 13; 1; 64000; 75082
4; 14; 1; 64000; 72234
4; 15; 1; 64000; 70485
4; 16; 1; 64000; 68366
4; 17; 1; 64000; 71432
4; 18; 1; 64000; 70452
4; 19; 1; 64000; 68015
4; 20; 1; 64000; 71896
5; 1; 1; 64000; 604704
5; 2; 1; 64000; 304262
5; 3; 1; 64000; 205911
5; 4; 1; 64000; 158442
5; 5; 1; 64000; 134299
5; 6; 1; 64000; 113665
5; 7; 1; 64000; 100297
5; 8; 1; 64000; 90338
5; 9; 1; 64000; 81579
5; 10; 1; 64000; 76035
5; 11; 1; 64000; 70979
5; 12; 1; 64000; 66378
5; 13; 1; 64000; 63766
5; 14; 1; 64000; 62041
5; 15; 1; 64000; 60466
5; 16; 1; 64000; 58454
5; 17; 1; 64000; 59723
5; 18; 1; 64000; 59779
5; 19; 1; 64000; 60394
5; 20; 1; 64000; 61626
6; 1; 1; 64000; 504021
6; 2; 1; 64000; 253748
6; 3; 1; 64000; 173536
6; 4; 1; 64000; 134089
6; 5; 1; 64000; 112355
6; 6; 1; 64000; 96910
6; 7; 1; 64000; 85673
6; 8; 1; 64000; 76504
6; 9; 1; 64000; 70015
6; 10; 1; 64000; 64532
6; 11; 1; 64000; 60886
6; 12; 1; 64000; 58096
6; 13; 1; 64000; 56067
6; 14; 1; 64000; 55182
6; 15; 1; 64000; 53520
6; 16; 1; 64000; 52754
6; 17; 1; 64000; 53647
6; 18; 1; 64000; 53716
6; 19; 1; 64000; 53456
6; 20; 1; 64000; 52672
7; 1; 1; 64000; 432057
7; 2; 1; 64000; 218187
7; 3; 1; 64000; 149589
7; 4; 1; 64000; 116430
7; 5; 1; 64000; 97771
7; 6; 1; 64000; 84600
7; 7; 1; 64000; 74126
7; 8; 1; 64000; 67245
7; 9; 1; 64000; 61559
7; 10; 1; 64000; 69252
7; 11; 1; 64000; 54165
7; 12; 1; 64000; 52035
7; 13; 1; 64000; 50427
7; 14; 1; 64000; 49503
7; 15; 1; 64000; 49244
7; 16; 1; 64000; 47846
7; 17; 1; 64000; 49980
7; 18; 1; 64000; 49835
7; 19; 1; 64000; 50468
7; 20; 1; 64000; 51310
8; 1; 1; 64000; 378103
8; 2; 1; 64000; 191173
8; 3; 1; 64000; 131948
8; 4; 1; 64000; 103501
8; 5; 1; 64000; 87472
8; 6; 1; 64000; 75394
8; 7; 1; 64000; 66488
8; 8; 1; 64000; 58829
8; 9; 1; 64000; 54663
8; 10; 1; 64000; 52319
8; 11; 1; 64000; 49374
8; 12; 1; 64000; 47774
8; 13; 1; 64000; 46436
8; 14; 1; 64000; 46153
8; 15; 1; 64000; 45925
8; 16; 1; 64000; 43942
8; 17; 1; 64000; 46874
8; 18; 1; 64000; 47630
8; 19; 1; 64000; 47950
8; 20; 1; 64000; 49553
9; 1; 1; 64000; 336169
9; 2; 1; 64000; 170229
9; 3; 1; 64000; 117993
9; 4; 1; 64000; 92295
9; 5; 1; 64000; 78312
9; 6; 1; 64000; 68274
9; 7; 1; 64000; 60624
9; 8; 1; 64000; 53854
9; 9; 1; 64000; 51530
9; 10; 1; 64000; 48733
9; 11; 1; 64000; 45219
9; 12; 1; 64000; 43056
9; 13; 1; 64000; 42993
9; 14; 1; 64000; 42087
9; 15; 1; 64000; 43115
9; 16; 1; 64000; 42214
9; 17; 1; 64000; 45459
9; 18; 1; 64000; 45651
9; 19; 1; 64000; 46704
9; 20; 1; 64000; 46677
10; 1; 1; 64000; 302545
10; 2; 1; 64000; 153657
10; 3; 1; 64000; 107283
10; 4; 1; 64000; 84783
10; 5; 1; 64000; 71573
10; 6; 1; 64000; 61814
10; 7; 1; 64000; 55804
10; 8; 1; 64000; 49733
10; 9; 1; 64000; 47806
10; 10; 1; 64000; 44667
10; 11; 1; 64000; 43329
10; 12; 1; 64000; 42436
10; 13; 1; 64000; 42962
